course,section,term,url,year
AAS,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/AAS/100,2010
AAS,120,Fall,https://courses.illinois.edu/schedule/2010/Fall/AAS/120,2010
AAS,215,Fall,https://courses.illinois.edu/schedule/2010/Fall/AAS/215,2010
ABE,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/ABE/100,2010
ABE,221,Fall,https://courses.illinois.edu/schedule/2010/Fall/ABE/221,2010
ABE,361,Fall,https://courses.illinois.edu/schedule/2010/Fall/ABE/361,2010
ABE,430,Fall,https://courses.illinois.edu/schedule/2010/Fall/ABE/430,2010
ABE,466,Fall,https://courses.illinois.edu/schedule/2010/Fall/ABE/466,2010
ABE,483,Fall,https://courses.illinois.edu/schedule/2010/Fall/ABE/483,2010
ACCY,200,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/200,2010
ACCY,201,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/201,2010
ACCY,202,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/202,2010
ACCY,301,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/301,2010
ACCY,302,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/302,2010
ACCY,303,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/303,2010
ACCY,304,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/304,2010
ACCY,312,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/312,2010
ACCY,405,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/405,2010
ACCY,451,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/451,2010
ACCY,500,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/500,2010
ACCY,502,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/502,2010
ACCY,503,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/503,2010
ACCY,504,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/504,2010
ACCY,505,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/505,2010
ACCY,510,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/510,2010
ACCY,511,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/511,2010
ACCY,512,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/512,2010
ACCY,515,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/515,2010
ACCY,517,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/517,2010
ACCY,552,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/552,2010
ACCY,553,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/553,2010
ACCY,556,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/556,2010
ACCY,593,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACCY/593,2010
ACE,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/100,2010
ACE,161,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/161,2010
ACE,222,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/222,2010
ACE,240,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/240,2010
ACE,251,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/251,2010
ACE,255,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/255,2010
ACE,261,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/261,2010
ACE,306,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/306,2010
ACE,310,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/310,2010
ACE,332,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/332,2010
ACE,341,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/341,2010
ACE,345,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/345,2010
ACE,428,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/428,2010
ACE,435,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/435,2010
ACE,444,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/444,2010
ACE,447,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/447,2010
ACE,454,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/454,2010
ACE,455,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/455,2010
ACE,476,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/476,2010
ACE,562,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/562,2010
ACE,564,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACE/564,2010
ACES,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/ACES/101,2010
ADV,300,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/300,2010
ADV,400,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/400,2010
ADV,410,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/410,2010
ADV,412,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/412,2010
ADV,450,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/450,2010
ADV,476,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/476,2010
ADV,481,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/481,2010
ADV,483,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/483,2010
ADV,491,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/491,2010
ADV,493,Fall,https://courses.illinois.edu/schedule/2010/Fall/ADV/493,2010
AE,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/100,2010
AE,202,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/202,2010
AE,311,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/311,2010
AE,321,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/321,2010
AE,352,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/352,2010
AE,402,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/402,2010
AE,412,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/412,2010
AE,416,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/416,2010
AE,433,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/433,2010
AE,440,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/440,2010
AE,460,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/460,2010
AE,470,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/470,2010
AE,504,Fall,https://courses.illinois.edu/schedule/2010/Fall/AE/504,2010
AFRO,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/AFRO/100,2010
AFRO,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/AFRO/101,2010
AFRO,103,Fall,https://courses.illinois.edu/schedule/2010/Fall/AFRO/103,2010
AFRO,199,Fall,https://courses.illinois.edu/schedule/2010/Fall/AFRO/199,2010
AFRO,342,Fall,https://courses.illinois.edu/schedule/2010/Fall/AFRO/342,2010
AFRO,410,Fall,https://courses.illinois.edu/schedule/2010/Fall/AFRO/410,2010
AFST,210,Fall,https://courses.illinois.edu/schedule/2010/Fall/AFST/210,2010
AFST,222,Fall,https://courses.illinois.edu/schedule/2010/Fall/AFST/222,2010
AGCM,430,Fall,https://courses.illinois.edu/schedule/2010/Fall/AGCM/430,2010
AGED,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/AGED/100,2010
AGED,220,Fall,https://courses.illinois.edu/schedule/2010/Fall/AGED/220,2010
AGED,230,Fall,https://courses.illinois.edu/schedule/2010/Fall/AGED/230,2010
AGED,260,Fall,https://courses.illinois.edu/schedule/2010/Fall/AGED/260,2010
AGED,280,Fall,https://courses.illinois.edu/schedule/2010/Fall/AGED/280,2010
AHS,199,Fall,https://courses.illinois.edu/schedule/2010/Fall/AHS/199,2010
AHS,365,Fall,https://courses.illinois.edu/schedule/2010/Fall/AHS/365,2010
AIS,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/AIS/101,2010
ANSC,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/100,2010
ANSC,103,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/103,2010
ANSC,206,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/206,2010
ANSC,207,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/207,2010
ANSC,221,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/221,2010
ANSC,222,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/222,2010
ANSC,298,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/298,2010
ANSC,321,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/321,2010
ANSC,350,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/350,2010
ANSC,363,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/363,2010
ANSC,400,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/400,2010
ANSC,401,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/401,2010
ANSC,420,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/420,2010
ANSC,431,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/431,2010
ANSC,437,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/437,2010
ANSC,467,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANSC/467,2010
ANTH,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/101,2010
ANTH,102,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/102,2010
ANTH,103,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/103,2010
ANTH,104,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/104,2010
ANTH,105,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/105,2010
ANTH,143,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/143,2010
ANTH,180,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/180,2010
ANTH,220,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/220,2010
ANTH,230,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/230,2010
ANTH,278,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/278,2010
ANTH,343,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/343,2010
ANTH,399,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/399,2010
ANTH,411,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/411,2010
ANTH,414,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/414,2010
ANTH,459,Fall,https://courses.illinois.edu/schedule/2010/Fall/ANTH/459,2010
ARAB,201,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARAB/201,2010
ARAB,403,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARAB/403,2010
ARCH,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/101,2010
ARCH,199,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/199,2010
ARCH,210,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/210,2010
ARCH,231,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/231,2010
ARCH,271,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/271,2010
ARCH,341,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/341,2010
ARCH,342,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/342,2010
ARCH,351,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/351,2010
ARCH,373,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/373,2010
ARCH,407,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/407,2010
ARCH,409,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/409,2010
ARCH,414,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/414,2010
ARCH,415,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/415,2010
ARCH,417,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/417,2010
ARCH,423,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/423,2010
ARCH,451,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/451,2010
ARCH,452,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/452,2010
ARCH,501,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/501,2010
ARCH,577,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/577,2010
ARCH,595,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARCH/595,2010
ART,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/ART/100,2010
ART,202,Fall,https://courses.illinois.edu/schedule/2010/Fall/ART/202,2010
ART,250,Fall,https://courses.illinois.edu/schedule/2010/Fall/ART/250,2010
ARTD,201,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/201,2010
ARTD,213,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/213,2010
ARTD,225,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/225,2010
ARTD,226,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/226,2010
ARTD,301,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/301,2010
ARTD,310,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/310,2010
ARTD,401,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/401,2010
ARTD,410,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/410,2010
ARTD,445,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/445,2010
ARTD,499,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTD/499,2010
ARTE,201,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTE/201,2010
ARTF,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTF/101,2010
ARTH,111,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTH/111,2010
ARTH,240,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTH/240,2010
ARTH,257,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTH/257,2010
ARTH,433,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTH/433,2010
ARTH,445,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTH/445,2010
ARTS,280,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTS/280,2010
ARTS,350,Fall,https://courses.illinois.edu/schedule/2010/Fall/ARTS/350,2010
ASTR,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/ASTR/100,2010
ASTR,121,Fall,https://courses.illinois.edu/schedule/2010/Fall/ASTR/121,2010
ASTR,122,Fall,https://courses.illinois.edu/schedule/2010/Fall/ASTR/122,2010
ASTR,150,Fall,https://courses.illinois.edu/schedule/2010/Fall/ASTR/150,2010
ASTR,210,Fall,https://courses.illinois.edu/schedule/2010/Fall/ASTR/210,2010
ASTR,406,Fall,https://courses.illinois.edu/schedule/2010/Fall/ASTR/406,2010
ATMS,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/ATMS/100,2010
ATMS,120,Fall,https://courses.illinois.edu/schedule/2010/Fall/ATMS/120,2010
ATMS,140,Fall,https://courses.illinois.edu/schedule/2010/Fall/ATMS/140,2010
ATMS,201,Fall,https://courses.illinois.edu/schedule/2010/Fall/ATMS/201,2010
ATMS,301,Fall,https://courses.illinois.edu/schedule/2010/Fall/ATMS/301,2010
ATMS,302,Fall,https://courses.illinois.edu/schedule/2010/Fall/ATMS/302,2010
ATMS,303,Fall,https://courses.illinois.edu/schedule/2010/Fall/ATMS/303,2010
ATMS,410,Fall,https://courses.illinois.edu/schedule/2010/Fall/ATMS/410,2010
ATMS,447,Fall,https://courses.illinois.edu/schedule/2010/Fall/ATMS/447,2010
AVI,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/AVI/101,2010
AVI,200,Fall,https://courses.illinois.edu/schedule/2010/Fall/AVI/200,2010
BADM,199,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/199,2010
BADM,300,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/300,2010
BADM,310,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/310,2010
BADM,311,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/311,2010
BADM,312,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/312,2010
BADM,313,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/313,2010
BADM,320,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/320,2010
BADM,321,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/321,2010
BADM,322,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/322,2010
BADM,323,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/323,2010
BADM,324,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/324,2010
BADM,325,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/325,2010
BADM,336,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/336,2010
BADM,350,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/350,2010
BADM,351,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/351,2010
BADM,352,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/352,2010
BADM,353,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/353,2010
BADM,367,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/367,2010
BADM,374,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/374,2010
BADM,377,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/377,2010
BADM,380,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/380,2010
BADM,381,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/381,2010
BADM,382,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/382,2010
BADM,395,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/395,2010
BADM,420,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/420,2010
BADM,445,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/445,2010
BADM,449,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/449,2010
BADM,460,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/460,2010
BADM,508,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/508,2010
BADM,509,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/509,2010
BADM,514,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/514,2010
BADM,520,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/520,2010
BADM,521,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/521,2010
BADM,525,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/525,2010
BADM,529,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/529,2010
BADM,544,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/544,2010
BADM,555,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/555,2010
BADM,556,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/556,2010
BADM,559,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/559,2010
BADM,566,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/566,2010
BADM,567,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/567,2010
BADM,572,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/572,2010
BADM,573,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/573,2010
BADM,583,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/583,2010
BADM,590,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/590,2010
BADM,593,Fall,https://courses.illinois.edu/schedule/2010/Fall/BADM/593,2010
BIOC,455,Fall,https://courses.illinois.edu/schedule/2010/Fall/BIOC/455,2010
BIOE,120,Fall,https://courses.illinois.edu/schedule/2010/Fall/BIOE/120,2010
BIOE,201,Fall,https://courses.illinois.edu/schedule/2010/Fall/BIOE/201,2010
BIOE,298,Fall,https://courses.illinois.edu/schedule/2010/Fall/BIOE/298,2010
BIOE,301,Fall,https://courses.illinois.edu/schedule/2010/Fall/BIOE/301,2010
BIOE,414,Fall,https://courses.illinois.edu/schedule/2010/Fall/BIOE/414,2010
BIOE,415,Fall,https://courses.illinois.edu/schedule/2010/Fall/BIOE/415,2010
BIOP,401,Fall,https://courses.illinois.edu/schedule/2010/Fall/BIOP/401,2010
BTW,250,Fall,https://courses.illinois.edu/schedule/2010/Fall/BTW/250,2010
BTW,261,Fall,https://courses.illinois.edu/schedule/2010/Fall/BTW/261,2010
BUS,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/BUS/101,2010
BUS,120,Fall,https://courses.illinois.edu/schedule/2010/Fall/BUS/120,2010
CEE,195,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/195,2010
CEE,201,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/201,2010
CEE,202,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/202,2010
CEE,300,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/300,2010
CEE,310,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/310,2010
CEE,320,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/320,2010
CEE,330,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/330,2010
CEE,350,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/350,2010
CEE,360,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/360,2010
CEE,380,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/380,2010
CEE,406,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/406,2010
CEE,408,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/408,2010
CEE,409,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/409,2010
CEE,416,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/416,2010
CEE,420,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/420,2010
CEE,421,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/421,2010
CEE,422,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/422,2010
CEE,430,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/430,2010
CEE,434,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/434,2010
CEE,437,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/437,2010
CEE,442,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/442,2010
CEE,443,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/443,2010
CEE,446,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/446,2010
CEE,450,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/450,2010
CEE,457,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/457,2010
CEE,460,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/460,2010
CEE,461,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/461,2010
CEE,462,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/462,2010
CEE,465,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/465,2010
CEE,468,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/468,2010
CEE,470,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/470,2010
CEE,471,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/471,2010
CEE,472,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/472,2010
CEE,480,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/480,2010
CEE,483,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/483,2010
CEE,537,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/537,2010
CEE,559,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/559,2010
CEE,561,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/561,2010
CEE,598,Fall,https://courses.illinois.edu/schedule/2010/Fall/CEE/598,2010
CHBE,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHBE/101,2010
CHBE,221,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHBE/221,2010
CHBE,421,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHBE/421,2010
CHBE,430,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHBE/430,2010
CHBE,431,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHBE/431,2010
CHBE,440,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHBE/440,2010
CHBE,456,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHBE/456,2010
CHBE,471,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHBE/471,2010
CHEM,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/101,2010
CHEM,102,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/102,2010
CHEM,103,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/103,2010
CHEM,104,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/104,2010
CHEM,105,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/105,2010
CHEM,199,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/199,2010
CHEM,202,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/202,2010
CHEM,203,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/203,2010
CHEM,222,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/222,2010
CHEM,223,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/223,2010
CHEM,232,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/232,2010
CHEM,233,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/233,2010
CHEM,236,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/236,2010
CHEM,237,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/237,2010
CHEM,312,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/312,2010
CHEM,315,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/315,2010
CHEM,332,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/332,2010
CHEM,360,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/360,2010
CHEM,420,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/420,2010
CHEM,440,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/440,2010
CHEM,442,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/442,2010
CHEM,444,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/444,2010
CHEM,532,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/532,2010
CHEM,590,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHEM/590,2010
CHLH,100,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHLH/100,2010
CHLH,101,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHLH/101,2010
CHLH,111,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHLH/111,2010
CHLH,199,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHLH/199,2010
CHLH,200,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHLH/200,2010
CHLH,206,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHLH/206,2010
CHLH,210,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHLH/210,2010
CHLH,243,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHLH/243,2010
CHLH,244,Fall,https://courses.illinois.edu/schedule/2010/Fall/CHLH/244,2010
